"pubchem_cid","species_name"
"12136209","dorstenia barteri "
"51354124","streptomyces atratus"
"11197","alpinia zerumbet"
"24585","zanthoxylum piperitum"
"637182","unknown"
"49799799","unknown"
"60200065","unknown"
"12303810","citrus tankan"
"44559150","unknown"
"222656","enceliopsis argophylla"
"439423","unknown"
"14779675","unknown"
"154279","colchicum filifolium"
"11751616","hypericum japonicum"
"46878903","geigeria schinzii"
"46885678","selaginella pulvinata"
"120734","corydalis mucronifera"
"10788065","ulmus thomasii"
"23634515","streptomyces nojiriensis"
"12310250","viguiera decurrens"
"5318045","cranfillia vulcanica"
"9867274","inocybe aeruginascens"
"14108771","pseudogymnoascus pannorum"
"90670339","euphorbia ebracteolata"
"12310641","swertia chinensis"
"101248998","unknown"
"54672692","unknown"
"72715093","pteryxia terebinthina"
"49831806","curcuma kwangsiensis"
"14706144","alstonia angustiloba"
"13870571","lachnoanaerobaculum saburreum"
"11657758","unknown"
"24898243","achyranthes aspera"
"76323251","streptomyces djakartensis"
"5316447","unknown"
"639655","artemisia apiacea"
"52948704","gentiana rigescens"
"11990358","stemona parviflora"
"158223","unknown"
"11197","unknown"
"13916049","salacia lehmbachii"
"24853966","cupaniopsis macropetala"
"189922","streptomyces filamentosus"
"442789","cinnamomum subavenium"
"unknown","dryopteris crassirhizoma"
"10895033","unknown"
"21595190","coleus xanthanthus"
"46229235","unknown"
"44587252","anemarrhena asphodeloides"
"156336","strychnos decussata"
"10023540","derris elliptica"
"10896840","penicillium alutaceum"
"73350696","unknown"
"447434","senecio retrorsus"
"unknown","trichodesmium thiebautii"
"51041016","unknown"
"44421660","unknown"
"94160","cestrum parqui"
"44587064","corymbia scabrida"
"3055167","unknown"
"44445356","unknown"
"6546086","unknown"
"6453733","unknown"
"195173","unknown"
"44254520","melissa officinalis"
"44424482","elaeodendron glaucum "
"11570897","globularia alypum"
"10686","artemisia argyi"
"44583934","mucor spinosus"
"16119667","phlomis crinita"
"10438744","gentiana olivieri"
"54671618","unknown"
"16745274","unknown"
"1711945","amomum villosum"
"21580159","unknown"
"unknown","ouratea spectabilis"
"unknown","euphorbia royleana"
"91668395","cornutia grandifolia"
"71681246","hemiselmis virescens"
"11082749","unknown"
"10437601","celastrus angulatus"
"10346796","unknown"
"unknown","tripterygium wilfordii"
"5281752","senecio scandens"
"21145050","iris sanguinea"
"60200223","diplopterygium glaucum"
"unknown","aaptos aaptos"
"11968829","ibervillea sonorae"
"5365703","abelmoschus moschatus"
"23243693","cynanchum auriculatum"
"12592","rhodiola crenulata"
"11445415","sideritis tragoriganum"
"46880204","unknown"
"154279","astragalus complanatus"
"185766","unknown"
"15548728","asplenium nidus"
"5321573","swertia punicea"
"44566543","unknown"
"unknown","cinnamomum aromaticum"
"134138993","austrobaileya scandens"
"11362138","haloxylon salicornicum"
"639655","salvia abrotanoides"
"13891365","cymbastela coralliophila"
"165675","dipterocarpus dyeri"
"9832350","syphonota geographica"
"16109789","rhizophora mangle"
"53248454","stenocarpus sinuatus"
"23724664","xylopia acutiflora"
"53356107","unknown"
"122181595","xylocarpus moluccensis"
"6453733","cynara humilis"
"11216146","euploca racemosa"
"119207","homo sapiens"
"44444914","unknown"
"12309402","unknown"
"11574253","subergorgia suberosa"
"10686","angelica acutiloba"
"182278","aiouea trinervis"
"13997263","corydalis mucronifera"
"3083618","strychnos nux-vomica"
"14177663","streptomyces netropsis"
"5319323","isaria fumosorosea"
"11657758","streptomyces caelestis"
"12310250","nototodarus sloanii"
"15063342","trichodesmium erythraeum"
"11274270","brucea javanica"
"71451577","trichoderma citrinum"
"101952","dioscorea nipponica"
"38347252","gypsophila perfoliata"
"44426418","unknown"
"6419957","halichondria panicea"
"16099372","penicillium paraherquei"
"44423103","streptomyces noursei"
"134977","unknown"
"44419602","ocypus olens"
"44558937","aphelasterias japonica"
"25180708","nuphar lutea"
"71451577","teucrium orientale"
"9864866","unknown"
"11566620","ononis vaginalis"
"5281651","vismia sp. "
"10475842","unknown"
"44159808","chromatium okenii"
"10076785","ulmus laciniata"
"16681645","unknown"
"23656472","hardenbergia violacea"
"5387194","bassia scoparia"
"44583688","tetraria capillaris"
"73353883","podocarpus salignus"
"11666872","dioscorea communis"
"5322095","chlorophytum borivilianum"
"11629176","unknown"
"23634515","centaurea involucrata"
"15570","remijia pedunculata"
"15953774","unknown"
"10919701","bacillus pumilus"
"15226640","curcuma phaeocaulis"
"71521607","schisandra sphenanthera"
"10071564","unknown"
"46880204","leptogorgia sarmentosa"
"57392103","aspergillus insuetus"
"11197","unknown"
"11422411","unknown"
"46233487","unknown"
"12591","codonopsis pilosula"
"10602167","rhododendron arboreum"
"11778517","xylaria multiplex"
"1796220","teucrium scorodonia"
"118726318","denhamia celastroides"
"11297287","parastrephia lepidophylla"
"91196552","elsholtzia ciliata"
"5315509","psilostrophe cooperi"
"21725552","unknown"
"441893","pedicularis densispica"
"11258097","viburnum awabuki"
"5281163","woodfordia fruticosa"
"134142479","actinopyga agassizi"
"23656469","salix rosmarinifolia"
"10067332","russula sardonia"
"5320092","elsholtzia ciliata"
"443723","zephyranthes candida"
"46899164","artemisia campestris"
"16069561","myristica fragrans"
"59366488;469","medicago sativa"
"482787","schisandra henryi"
"10930192","unknown"
"10788065","ficus ruficaulis"
"442457","erythrina berteroana"
"5495928","unknown"
"42612830","aspergillus fumigatus"
"11165077","ribes nigrum"
"102247122","ziziphus jujuba"
"6453733","ononis viscosa"
"unknown","leontice kiangnanensis"
"57393562","crateva religiosa"
"44559328","fusarium heterosporum"
"44575518","simaba cedron"
"442625","unknown"
"6483647","unknown"
"21632991","penicillium terrestre"
"92138","lentinellus omphalodes"
"11844492","pyracantha fortuneana"
"44257197","dracaena cochinchinensis"
"3082301","gardenia jasminoides"
"25136232","melaleuca ericifolia"
"89048","rhododendron mucronulatum"
"16069561","unknown"
"12591","streptomyces caelestis"
"71450427","unknown"
"23260007","unknown"
"92221","zanthoxylum piperitum"
"13732723","rana amurensis"
"11102092","trigonella foenum"
"639655","halleria lucida"
"11600488","paeonia suffruticosa"
"44568920","araucaria araucana"
"10468570","gardenia tubifera"
"10023540","tephrosia purpurea"
"5495928","streptomyces alboniger"
"44627266","chloranthus serratus"
"44559968","unknown"
"38347252","glycosmis macrophylla"
"177562","unknown"
"92138","platycladus orientalis"
"5280511","artemisia argyi"
"10384912","porella swartziana"
"5315393","fritillaria pallidiflora"
"24898039","achyranthes aspera"
"10469","unknown"
"13858192","unknown"
"11687274","unknown"
"10726460","unknown"
"10440177","acer pictum"
"72715428","bruguiera gymnorhiza"
"136016524","unknown"
"25019495","unknown"
"45481969","solanum aculeatissimum"
"11771258","flaveria bidentis"
"11102092","trigonella foenum-graecum"
"32209","rubia wallichiana"
"14282775","aspergillus carneus"
"45483921","unknown"
"5491384","urtica triangularis"
"16091502","unknown"
"10914828","unknown"
"441856","nerium oleander"
"44575522","sphaerostephanos arbuscula"
"72947859","abies holophylla"
"639655","chenopodium vulvaria"
"440129","prunus dulcis"
"6483647","cynoglossum macrostylum"
"44566343","iphigenia indica"
"44566304","unknown"
"11494620","neophaeosphaeria quadriseptata"
"70686988","cnidium monnieri"
"21593959","ferula fukanensis"
"71451577","unknown"
"130935","talaromyces purpureogenus"
"49866350","lasius meridionalis"
"54671620","unknown"
"509270","trametes cinnabarina"
"10401988","periploca sepium"
"5320475","trichoderma polysporum"
"13844273","schisandra sphenanthera"
"44566288","halostachys caspica"
"44444915","unknown"
"16119667","unknown"
"unknown","laurenciella marilzae"
"10067332","eurycoma longifolia"
"unknown","selaginella tamariscina"
"442789","lotus ucrainicus"
"11711622","botrytis cinerea"
"11169890","centrolobium tomentosum"
"93332","unknown"
"44575928","acacia pruinosa"
"71454057","unknown"
"44201988","unknown"
"52920791","unknown"
"639655","stevia salicifolia"
"12242815","magnolia officinalis"
"11226314","enterococcus faecalis"
"185766","mola mola"
"44577484","physalis alkekengi"
"16069561","lachnoanaerobaculum saburreum"
"10439492","asplenium nidus"
"12591","panax pseudo-ginseng"
"21574600","unknown"
"3084995","pimpinella saxifraga"
"6483647","unknown"
"5318644","verpa digitaliformis"
"14887322","unknown"
"5495928","arcyria denudata"
"25136233","aulacomnium androgynum"
"21573759","klaseopsis chinensis"
"73198","sophora flavescens"
"101720830","syringa oblata subsp. dilatata"
"21575185","unknown"
"23656469","salvia lavanduloides"
"unknown","lanxangia tsaoko"
"14177663","aglaia argentea"
"9864866","ceramium botryocarpum"
"5322095","aloe deltoideodonta"
"11082749","unknown"
"6453733","pseudocyphellaria coronata"
"5319460","pleione bulbocodioides"
"6437365","unknown"
"76330309","unknown"
"10439492","asterias rubens"
"13916049","diospyros glaucifolia"
"5319323","physalis alkekengi"
"440409","pterocladiella tenuis"
"71579129","unknown"
"11607311","unknown"
"10896840","geigeria schinzii"
"11319629","unknown"
"44583897","disepalum plagioneurum"
"5319323","dodonaea viscosa"
"76962086","cytisus scoparius"
"10345235","vaccaria hispanica"
"73356791","arbutus menziesii"
"14213995","schisandra chinensis"
"44583730","unknown"
"49831391","rhaphiolepis indica"
"unknown","unknown"
"unknown","khaya ivorensis"
"60208851","euonymus maackii"
"118712555","unknown"
"107217","platycladus orientalis"
"15548728","unknown"
"11289099","unknown"
"71681245","eremurus chinensis"
"102221820","linum usitatissimum"
"44575502","senecio elegans"
"830726","costasiella ocellifera"
"11227971","brucea javanica"
"91439","euphorbia lamprocarpa"
"13870572","andinobates fulguritus"
"71453067","spiracantha cornifolia"
"57402293","unknown"
"18100","unknown"
"10327179","populus tremula"
"25146272","cladosporium sp."
"21670045","unknown"
"489940","ornithoglossum viride"
"11994055","tabebuia cassinoides"
"14177663","unknown"
"44581396","plagiochila fruticosa"
"11144807","senecio integerrimus"
"53235715","xylopia aethiopica"
"71681103","methanosarcina barkeri"
"5321620","amentotaxus yunnanensis"
"12592","mucor plumbeus"
"11657758","rhododendron aureum"
"489940","anodendron affine"
"488250","bacillus subtilis"
"44612900","unknown"
"1268090","zanthoxylum schinifolium"
"15747356","unknown"
"10919701","chrysanthemum x morifolium"
"6995277","angelica gigas"
"5281676","apuleia leiocarpa"
"3084606","phagnalon sordidum"
"71461984","unknown"
"44347289","unknown"
"71681103","pteryxia terebinthina"
"44567184","degenia velebitica"
"3083618","rhodiola crenulata"
"6546086","callicarpa nudiflora"
"5315424","conium maculatum"
"5318045","unknown"
"15953774","piper regnellii"
"15232378","pongamia pinnata"
"42639333","metasequoia glyptostroboides"
"unknown","vitex negundo"
"46209784","unknown"
"13852","homo sapiens"
"unknown","lanxangia tsaoko"
"11297287","aspergillus candidus"
"73603912","microcystis aeruginosa"
"13916049","dendrobium loddigesii"
"10425234","senegalia catechu"
"10914828","unknown"
"21578028","angelica ursina"
"31231","mappia foetida"
"11186553","unknown"
"38347607","unknown"
"10469","cladonia evansii"
"unknown","unknown"
"127040411","clausena lansium"
"10959332","merremia umbellata"
"5495928","aster bellidiastrum"
"10438744","orthosiphon aristatus"
"11148775","pluchea odorata"
"46917149","balanophora harlandii"
"11455840","aplysina cauliformis"
"5491384","cuphea carthagenensis"
"73205","glycyrrhiza inflata"
"unknown","ancistrocladus abbreviatus"
"5481882","cratena peregrina"
"16086606","populus davidiana"
"11754973","unknown"
"44575773","unknown"
"10466745","unknown"
"15699856","piper sarmentosum"
"5318045","coptis deltoidea"
"76324667","coleostephus myconis"
"13894537","unknown"
"185766","nephroma antarcticum"
"11236073","ilex pubescens"
"16757398","symphyocladia latiuscula"
"11711264","trametes cinnabarina"
"unknown","hyacinthoides hispanica"
"25232021","unknown"
"44268166","unknown"
"10439492","pterocaulon rugosum"
"16083180","sophora flavescens"
"13451138","unknown"
"3083618","hubertia tomentosa"
"unknown","murraya exotica"
"169738","unknown"
"3084995","stichopus hermanni"
"56662792","maytenus mekongensis "
"11226314","orthosiphon stamineus"
"20055286","carthamus tinctorius"
"467235","calophyllum teysmannii"
"11173314","stellaria dichotoma"
"639655","unknown"
"6476036","aesculus chinensis"
"9167405","hofmeisteria schaffneri"
"81784","talaromyces islandicus"
"12443227","unknown"
"20847524","glossodoris rufomarginata"
"46185851","synotis alata"
"14213544","broussonetia papyrifera"
"4501","reaumuria hirtella"
"unknown","aspergillus flavipes"
"unknown","streptomyces avermitilis"
"52948704","aglaia argentea"
"44179580","solidago elongata"
"5316843","unknown"
"328236","pleurospermum rivulorum"
"5281658","swertia japonica"
"189922","trollius europaeus"
"5282735","dolichos lablab "
"118599873","vateria copallifera"
"222656","trigonella grandiflora"
"53320497","vitex quinata"
"46899164","antirrhinum majus"
"6995277","bupleurum scorzonerifolium"
"76962086","cocculus diversifolius"
"16739250","pyropia perforata"
"439423","myrmica sabuleti"
"637173","cephalotaxus fortunei"
"72715093","hemiselmis virescens"
"11197","unknown"
"5281511","xanthium strumarium"
"12303810","tanacetum santolina"
"11379428","selaginella lepidophylla"
"19910294","garcinia mangostana"
"11092680","sida cordifolia"
"94160","rumex chalepensis"
"830726","unknown"
"10175330","unknown"
"5281676","unknown"
"6453733","unknown"
"unknown","murraya alata"
"637049","caloncoba echinata"
"23260007","unknown"
"13870572","pancratium trianthum"
"127030480","harungana madagascariensis"
"11995582","unknown"
"5320475","calonectria cylindrospora"
"44257096","agrimonia pilosa"
"830726","unknown"
"17085","cynomorium songaricum"
"42645953","crepis crocea"
"10358881","unknown"
"636721","unknown"
"23757219","unknown"
"11678667","petrorhagia dubia"
"16109699","aspergillus cristatus"
"6728947","unknown"
"12591","artemisia taurica"
"14680579","talaromyces purpureogenus"
"134142479","nicotiana sylvestris"
"44346830","aspergillus clavatus"
"10951947","nicotiana gossei"
"unknown","camellia japonica"
"10342293","unknown"
"11771258","veronica anagallis-aquatica"
